"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","reply_count","retweet_count","url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name"
"1612367690383122434","2023-01-09T16:10:19.000Z","3","@Dailymirror_SL The only thing to say is, go to a cardiologist and get your heart checked.",,,,"1612481906481700867",,,,,"0","0","https://twitter.com/STantirige/status/1612481906481700867","2014-07-04T23:46:18.000Z","false","Engineer who thinks he is a photographer and a writer.","0","412","19","67","false","2604339618","false","0","Toronto, Canada","39","sunil Tantirige","19","false","https://pbs.twimg.com/profile_banners/2604339618/1611851050","https://pbs.twimg.com/profile_images/1354827417785950212/1XK-fS42_normal.jpg","false","STantirige","937","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T16:30:55.000Z","1","@Dailymirror_SL Hold your horses. Democratic Socialist  public of Sri Lanka would decide .",,,,"1612487091656724480",,,,,"0","0","https://twitter.com/ThunderAndLig12/status/1612487091656724480","2022-03-12T16:48:36.000Z","true","Traveller, Reader,","0","67","0","24","false","1502687963372740613","false","0","","1","Thunder And Lightning","0","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","ThunderAndLig12","62","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T16:54:42.000Z","0","@Dailymirror_SL 🇱🇰😂⚠️",,,,"1612493074747514881",,,,,"0","0","https://twitter.com/sncbdjvp1/status/1612493074747514881","2022-01-23T08:40:43.000Z","false","🇱🇰 🚩☭▸@Unionslanka - ☭▸ජාතික වෘත්තිය සමිති මධ්‍යස්ථානය. ☭▸Centro Sindical Nacional. ☭▸Centre syndical national (#Ntuc)","0","6713","241","317","false","1485170501706469381","false","0","Colambo","212","Raja Dias","241","false","https://pbs.twimg.com/profile_banners/1485170501706469381/1642927738","https://pbs.twimg.com/profile_images/1485170842254581760/f-hiMNuq_normal.jpg","false","sncbdjvp1","15152","none","https://t.co/0XI9xDGbTx","false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T17:01:12.000Z","0","@Dailymirror_SL you will see stone instead the hearts once you have started the election campaigns “Hamabanakki kidachum hearts” 😂😂",,,,"1612494709678546944",,,,,"0","0","https://twitter.com/mohRiz18/status/1612494709678546944","2010-06-16T09:36:06.000Z","false","~𝚁𝙴𝙻𝙰𝚇 𝙻𝙸𝙺𝙴 𝙰 𝚂𝙿𝙰𝚁𝙴𝚆𝙷𝙴𝙴𝙻~","0","7432","57","248","false","156217114","false","1","","187","ʍօɦ ʀɨʐ","57","false","https://pbs.twimg.com/profile_banners/156217114/1589218919","https://pbs.twimg.com/profile_images/1548965594615189510/0SKXkSJC_normal.jpg","false","mohRiz18","2292","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T17:07:08.000Z","0","@Dailymirror_SL Obviously he know nothing about the starving numbers around SL,  he too gets paid well to talk, according to this lot,  if you intend going to heaven vote for any Rajapakse if not you will remain in SL.",,,,"1612496202284830729",,,,,"0","0","https://twitter.com/Travisdejong72/status/1612496202284830729","2021-09-23T13:31:43.000Z","true","Just human","0","1","2","20","false","1441032440122724355","false","0","Colombo Sri Lanka","0","Travisdejong","2","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","Travisdejong72","242","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T17:56:53.000Z","0","@Dailymirror_SL Vishwasa. . . 😂😂😂😂😂",,,,"1612508726384025617",,,,,"0","0","https://twitter.com/msaifham2014/status/1612508726384025617","2017-11-13T06:34:02.000Z","false","Easy going","0","5840","28","111","true","929960527379476480","false","0","Muscat, Oman","33","M S A Ifham","28","false","https://pbs.twimg.com/profile_banners/929960527379476480/1652773585","https://pbs.twimg.com/profile_images/1526468345578639360/u0TB8ef1_normal.jpg","false","msaifham2014","2010","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T20:28:28.000Z","1","@Dailymirror_SL Ya Ya.. once the heart overflowed, there would be a lot of Kunuharpa",,,,"1612546869946904576",,,,,"0","0","https://twitter.com/JDewasurendra/status/1612546869946904576","2015-01-02T05:52:57.000Z","false","A Sri Lankan","0","1323","102","208","false","2955673351","false","2","Matara, Sri Lanka","69","Janaranga Wijaindu Dewasurendra","102","false","https://pbs.twimg.com/profile_banners/2955673351/1424503792","https://pbs.twimg.com/profile_images/1207892062885953536/-vn0iSx7_normal.jpg","false","JDewasurendra","1949","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-09T23:10:12.000Z","0","@Dailymirror_SL If you get elected, special victory not for you. Victory will be for Sri Lanka because what you and your team have done to Sri Lanka until now 😂",,,,"1612587574169686024",,,,,"0","0","https://twitter.com/TerrenceKPeiris/status/1612587574169686024","2009-09-18T15:15:59.000Z","false","Husband and father. IT Manager from a profession.","0","46","60","63","false","75304128","false","0","United Arab Emirates","48","Terrence Peiris","60","false",,"https://pbs.twimg.com/profile_images/1255079690970304512/wR_9TN2o_normal.jpg","false","TerrenceKPeiris","267","none","https://t.co/ObfGEftFJQ","false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T01:17:54.000Z","1","@Dailymirror_SL 😀😀😀🤣🤣🤣🤣",,,,"1612619710616535041",,,,,"0","0","https://twitter.com/Farique14/status/1612619710616535041","2020-01-23T21:04:02.000Z","false","Cricket, is there a life beyond it?","0","5187","79","72","false","1220452090901946381","false","1","","436","Farique","79","false",,"https://pbs.twimg.com/profile_images/1589131114475655168/I6J3bQwD_normal.jpg","false","Farique14","6035","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T01:18:28.000Z","0","@Dailymirror_SL 😂😂😂",,,,"1612619854418415618",,,,,"0","0","https://twitter.com/amilatna1/status/1612619854418415618","2014-03-17T10:26:10.000Z","false","in an Open Relationship","0","1","6","18","false","2394160159","false","0","","2","Amila Withanage","6","false",,"https://pbs.twimg.com/profile_images/1612620308850311168/tv68S9K9_normal.jpg","false","amilatna1","5","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T02:11:59.000Z","0","@Dailymirror_SL Definitely 💯 come to the election 🗳️, then all will give you all hearts ❤️ to live like this..😤🥵",,,,"1612633321900736518",,,,,"0","0","https://twitter.com/PKoralegedara/status/1612633321900736518","2017-08-25T08:13:18.000Z","false","Simple & Honest Man with Good Heart","0","15792","20","33","false","900994478399508480","false","0","Sri Lanka","21","PriyangaKoralegedara","20","false","https://pbs.twimg.com/profile_banners/900994478399508480/1621432266","https://pbs.twimg.com/profile_images/1395014135142703116/TCJnsinP_normal.jpg","false","PKoralegedara","1635","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T02:42:34.000Z","0","@Dailymirror_SL Drove this Country down to a land like no other",,,,"1612641016401612800",,,,,"0","0","https://twitter.com/savejanyhony/status/1612641016401612800","2015-04-14T06:46:50.000Z","true","","0","24","110","38","false","3155005268","false","0","","1","Joel Saverymuthapull","110","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","savejanyhony","70","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T03:26:53.000Z","0","@Dailymirror_SL People have all the right to be ""Day dreamers. Feel pity for this fossil ~ 🤪",,,,"1612652170985504775",,,,,"0","0","https://twitter.com/AthulaPerera20/status/1612652170985504775","2022-05-16T14:07:14.000Z","false","Company Chairman","0","109","3","91","false","1526202440063799297","false","1","Sri Lanka","21","Athula Perera","3","false",,"https://pbs.twimg.com/profile_images/1526203329117728769/HNE9CLnq_normal.jpg","false","AthulaPerera20","167","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T04:47:00.000Z","0","@Dailymirror_SL That's why people torched your mansions. Surely you all are in their hearts.",,,,"1612672329473232898",,,,,"0","0","https://twitter.com/vish_ubesiri/status/1612672329473232898","2022-05-09T11:28:07.000Z","false","Processing and progressing","0","262","5","62","false","1523625794316156931","false","0","","4","Vishan Ubesiri","5","false",,"https://pbs.twimg.com/profile_images/1523626160361455621/9zleYO2n_normal.jpg","false","vish_ubesiri","212","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T04:50:55.000Z","0","@Dailymirror_SL Who are these people he talks about?",,,,"1612673316736622593",,,,,"0","0","https://twitter.com/ChaamindaMenaka/status/1612673316736622593","2022-08-07T10:29:45.000Z","false","","0","10","0","10","false","1556225901649711105","false","0","","0","Menaka Chaaminda","0","false",,"https://pbs.twimg.com/profile_images/1556226082118008832/wwRWNHHk_normal.jpg","false","ChaamindaMenaka","11","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T05:05:52.000Z","0","@Dailymirror_SL Are you mad??",,,,"1612677080503980032",,,,,"0","0","https://twitter.com/TyronneJames3/status/1612677080503980032","2020-03-22T05:32:20.000Z","false","loveing person","0","13","1","21","false","1241598445795721217","false","0","","2","Tyronne James","1","false","https://pbs.twimg.com/profile_banners/1241598445795721217/1609571789","https://pbs.twimg.com/profile_images/1241598885253877761/hjvfSKiD_normal.jpg","false","TyronneJames3","559","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T06:13:20.000Z","0","@Dailymirror_SL 🤣🤣🤣🤣🫵🤮🤮🤮🤮",,,,"1612694059667296257",,,,,"0","0","https://twitter.com/judecroos2007/status/1612694059667296257","2013-05-15T17:51:16.000Z","false","D'INVESTOR","0","28920","537","466","false","1431147307","false","5","Germany","94","jude croos","537","false","https://pbs.twimg.com/profile_banners/1431147307/1402937777","https://pbs.twimg.com/profile_images/1446052650391322631/ZC_yvWIh_normal.jpg","false","judecroos2007","8256","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T06:49:17.000Z","0","@Dailymirror_SL ජනතාව කිව්වෙ කකුල් හතරෙ තනකොල කන එඋන්ට වෙන්න ඕනේ...@Dailymirror_SL",,,,"1612703106764263425",,,,,"0","0","https://twitter.com/VajiraMalinga/status/1612703106764263425","2022-11-29T10:44:29.000Z","false","","0","51","0","5","false","1597541862780403712","false","0","","0","vajira malinga","0","false",,"https://pbs.twimg.com/profile_images/1597542004929560576/bzfDwCzc_normal.png","false","VajiraMalinga","1","none",,"false","66329707","DailyMirror","Dailymirror_SL","66329707","DailyMirror","Dailymirror_SL"
"1612367690383122434","2023-01-10T06:53:35.000Z","0","@Dailymirror_SL Tell it to the birds.",,,,"1612704185535049731",,,,,"0","0","https://twitter.com/HadeSharef/status/1612704185535049731","2021-10-04T02:37:40.000Z","false","Strait Non Smoker  Teetotaler","0","391","42","283","true","1444854000763883521","false","0","","464","Hade Sharef","42","false",,"https://pbs.twimg.com/profile_images/1453261013999099911/srp-i52w_normal.jpg","false","HadeSharef","2763","none",,"false","66329707","DailyMirror","Dailymirror_SL",,,
"1612367690383122434","2023-01-10T07:12:15.000Z","0","@Dailymirror_SL 🤣🤣 ow ow we are going to elect you again,",,,,"1612708884111626242",,,,,"0","0","https://twitter.com/dinukason88/status/1612708884111626242","2009-12-17T16:29:44.000Z","false","I am the one who pollute the environment","0","14440","182","605","false","97476201","false","1","Nittambuwa  ","194","Dinukason","182","false","https://pbs.twimg.com/profile_banners/97476201/1624340272","https://pbs.twimg.com/profile_images/1387359131200151553/kYBro7ev_normal.jpg","false","dinukason88","2207","none","https://t.co/vkjIZUf9PH","false","66329707","DailyMirror","Dailymirror_SL",,,
