"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","id","media/0/media_url","media/0/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name"
"1603610228154863616","2022-12-16T10:11:09.000Z","0","@sajithpremadasa When there’s an opposition is incapable of holding the government accountable on such things, one wouldn’t expect anything differently.",,,,"1603694207868473344",,,"0","0","https://twitter.com/Infiyas/status/1603694207868473344",,,,"2010-03-26T09:35:23.000Z","false","Ardent cricket fan, Decent human being and many more :)","0","115","19","748","false","126580245","false","0","London, Dubai, Colombo","6","Infiyas","19","false",,"https://pbs.twimg.com/profile_images/1589132247709503488/30XKjL1j_normal.jpg","false","Infiyas","283","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T12:31:05.000Z","2","@sajithpremadasa Even with the best defense the universe can offer, violent crimes will still take place. 

What lacks in Sri Lanka is the time it takes to seek justice which you and all have failed to address in the parliament. This slow process increases the number of crimes.",,,,"1603729426616700928",,,"0","0","https://twitter.com/prominimalism/status/1603729426616700928",,,,"2013-04-27T12:28:56.000Z","false","Banker, Aspiring Lawyer. All views are respected.","0","11503","1122","382","true","1384336298","false","2","Colombo ","3526","Janaka","1122","false","https://pbs.twimg.com/profile_banners/1384336298/1655651338","https://pbs.twimg.com/profile_images/1546714957785735169/anFihRsQ_normal.jpg","false","prominimalism","17911","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T13:22:45.000Z","1","@sajithpremadasa Police should go after criminals murders kidnapping etc n not waste time in large police forces surpassing protestors",,,,"1603742427130777601",,,"0","0","https://twitter.com/azmeer11914422/status/1603742427130777601",,,,"2019-10-24T04:49:23.000Z","true","","0","17","3","26","false","1187229537056296962","false","0","","3","azmeer","3","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","azmeer11914422","506","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T14:05:49.000Z","1","@sajithpremadasa # you must be talking about the time of "" Good Governance"" aftermath of the 2019 easter and the sterilization pills’ controversy. attacks, victims waiting for a very long time since 1953, not a single person punished for the crimes they committed.",,,,"1603753266315022336",,,"0","0","https://twitter.com/ahppu/status/1603753266315022336",,,,"2010-05-23T17:40:08.000Z","false","Retired Technician .grand father. i am trilingual .Injustice anywhere is a threat to justice everywhere.","0","2653","55","318","true","147272183","false","0","Colombo  Srilanka 🇱🇰","101","kandiah.kailainathan","55","false","https://pbs.twimg.com/profile_banners/147272183/1454145960","https://pbs.twimg.com/profile_images/2939668577/39193afa1c75a96e92dd09ca0e322ea1_normal.jpeg","false","ahppu","2234","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T15:29:24.000Z","1","@sajithpremadasa https://t.co/I5wYKmuiSD",,,,"1603774299768295425","https://pbs.twimg.com/media/FkHAOGHWAAEvByt.jpg","photo","0","0","https://twitter.com/sureshbenjamin/status/1603774299768295425",,,,"2011-02-15T03:41:45.000Z","false","Dad, Husband, Professor, AvH fellow, Biodiversity, Spiders, Sri Lanka, wildlife, Orchids, Scorpions, Insects, Photography, Ceylon, Taxonomy, conservation","0","13385","410","349","true","252405169","false","4","KANDY, SRI LANKA","210","Suresh P. Benjamin","410","false","https://pbs.twimg.com/profile_banners/252405169/1594880554","https://pbs.twimg.com/profile_images/1549686725382995968/RJjFVVQX_normal.jpg","false","sureshbenjamin","9191","none","https://t.co/n6Hwq3MdTT","false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-17T00:19:14.000Z","0","@sajithpremadasa I have send email to you hon Sajith. No reply or responses. Looks like you and your staff so busy?. God knows",,,,"1603907636767793153",,,"0","0","https://twitter.com/kailasakailasha/status/1603907636767793153",,,,"2022-06-10T14:21:18.000Z","false","Spiritual and live with nature","0","308","5","71","false","1535265673328447488","false","0","","5","Kumar Kan","5","false",,"https://pbs.twimg.com/profile_images/1535265855415648256/cne0LLI2_normal.png","false","kailasakailasha","276","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-17T00:50:01.000Z","2","@sajithpremadasa Ask your wheeler dealer media friend Killy Maharaja",,,,"1603915382674554880",,,"0","0","https://twitter.com/prasivatar/status/1603915382674554880",,,,"2011-11-18T18:57:32.000Z","false","Srilankan . Royalist. 👨‍✈️ 💻 . People lover . Talk policy mate !","0","1962","63","70","true","415736970","false","3","","110","Policy","63","false","https://pbs.twimg.com/profile_banners/415736970/1665401252","https://pbs.twimg.com/profile_images/1579435998907609088/bABHkc1l_normal.jpg","false","prasivatar","3346","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-17T03:22:27.000Z","0","@sajithpremadasa Are you trying to protect Wasantha Mudalige ? We should not forget this young boy who fought for justice !",,,,"1603953744789790720",,,"0","0","https://twitter.com/ThalathaW/status/1603953744789790720",,,,"2020-07-18T09:08:05.000Z","false","A lawyer working for the most vulnerable in the society","0","174","16","67","false","1284414577090932741","false","0","","41","Thalatha Wickramasinghe","16","false",,"https://pbs.twimg.com/profile_images/1284414844591116288/TaFmCEXC_normal.jpg","false","ThalathaW","308","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-17T03:42:00.000Z","0","@sajithpremadasa Exactly!",,,,"1603958665341374464",,,"0","0","https://twitter.com/PiyumPerera/status/1603958665341374464",,,,"2021-09-04T21:21:04.000Z","false","Born in CEYLON / Sri Lanka
citizen of the world!","0","133","12","14","false","1434265113712750592","false","0","Sri Lanka","0","Piyum Deheragoda Perera","12","false",,"https://pbs.twimg.com/profile_images/1511236688852717569/t5bPDzH0_normal.jpg","false","PiyumPerera","242","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T07:05:18.000Z","0","@sajithpremadasa You behave as if Schaafter was not  guilty of anything. Maybe the victims knew that Schaafter would be protected by the likes of you?",,,,"1603647437188603905",,,"0","0","https://twitter.com/pal_itha_ds/status/1603647437188603905",,,,"2022-08-02T12:03:48.000Z","false","I don't break the law, not even online. Correct me if I do! Not against any country, just protecting my: Country from traitors; Friends in other countries.","0","223","72","124","false","1554437771837718528","false","0","Colombo & LondON","0","PAL (husband/wife)","72","false","https://pbs.twimg.com/profile_banners/1554437771837718528/1659502573","https://pbs.twimg.com/profile_images/1554692586404777984/bXTMSNkG_normal.jpg","false","pal_itha_ds","144","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T08:30:21.000Z","0","@sajithpremadasa The Police need a good brainwashing 😀. Good place to start as example are the Dubai and European Police which are not corrupt. Just that won't do. The laws need to be amended. People must be educated. When will this ever happen. Like never.",,,,"1603668844819660800",,,"0","0","https://twitter.com/gerard_wizlinks/status/1603668844819660800",,,,"2021-03-20T06:03:18.000Z","false","Technology Specialist. Educator. Consultant.","0","24","0","23","false","1373153065688133635","false","0","","1","Gérard Perera","0","false","https://pbs.twimg.com/profile_banners/1373153065688133635/1616222974","https://pbs.twimg.com/profile_images/1373158169497595906/7EOaf3rQ_normal.jpg","false","gerard_wizlinks","48","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T11:43:18.000Z","0","@sajithpremadasa What are you doing about it, basking in the achievement of your father",,,,"1603717398426980352",,,"0","0","https://twitter.com/PureArchetype/status/1603717398426980352",,,,"2020-11-15T03:22:58.000Z","false","Archetypal male, truth of the past, the natural world, warrior knight, RT not endorsement","0","1909","72","848","true","1327814104900202498","false","1","","10","Architype","72","false","https://pbs.twimg.com/profile_banners/1327814104900202498/1605447547","https://pbs.twimg.com/profile_images/1327967706507661314/AKkD04rl_normal.jpg","false","PureArchetype","4514","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T05:15:41.000Z","0","@sajithpremadasa Lol u brainless shit",,,,"1603619854497374209",,,"0","0","https://twitter.com/Dinitha_1/status/1603619854497374209",,,,"2021-11-06T07:55:27.000Z","false","LAW ⚖️ | NFTs 🎃","0","9281","68","116","false","1456892846259138561","false","0","","3","Dinitha_ts〽️","68","false","https://pbs.twimg.com/profile_banners/1456892846259138561/1653445364","https://pbs.twimg.com/profile_images/1584382336551989249/3kPeBVci_normal.jpg","false","Dinitha_1","690","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T15:17:14.000Z","0","@sajithpremadasa https://t.co/lu4SfCOvmV",,,,"1603771237876043778",,,"0","0","https://twitter.com/KushanKanishka4/status/1603771237876043778","twitter.com/kushankanishka…","https://twitter.com/kushankanishka4/status/1603770591181414401","https://t.co/lu4SfCOvmV","2022-10-23T01:37:16.000Z","false","","0","256","4","112","false","1583995839667732481","false","0","","3058","Kushan Kanishka","4","false","https://pbs.twimg.com/profile_banners/1583995839667732481/1666615902","https://pbs.twimg.com/profile_images/1584530333134983170/IQCjGD7D_normal.jpg","false","KushanKanishka4","3546","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
