"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name"
"1596549728795123715","2022-11-27T08:03:09.000Z","1","@RajapaksaNamal පට්ට හොරු රැල මුල් පුටු වල තියාගෙන හදන රෙද්දේ අධ්‍යාපන ප්‍රතිපත්ති 🤮🤮🤮",,,,"1596776628620652544",,,,,,,,,"0","0","https://twitter.com/DammikaGabadage/status/1596776628620652544",,,,"2018-01-19T08:34:46.000Z","false","","0","45","18","20","false","954270662591303680","false","1","Maharagama","41","UDG","18","false",,"https://pbs.twimg.com/profile_images/1502876939727499264/zqVyiebI_normal.jpg","false","DammikaGabadage","2395","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:06:05.000Z","8","@RajapaksaNamal https://t.co/mb0rTs8LR2",,,,"1596777367791247360","https://pbs.twimg.com/media/Fijki7TXwAE6bkz.jpg","photo",,,,,,,"0","0","https://twitter.com/Vishwa34828669/status/1596777367791247360",,,,"2022-07-28T04:50:12.000Z","false","","0","73","3","12","false","1552516700775583746","false","0","","136","Vishwa","3","false",,"https://pbs.twimg.com/profile_images/1552902641025310722/bt-exzQG_normal.jpg","false","Vishwa34828669","532","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:07:35.000Z","12","@RajapaksaNamal තාත්තගෙ රෙද්ද අස්සෙ ඉදන් විභාග ලියල පාස් උන හොර ලෝයර්.. උබට තියෙන සුදුසුකම මොකද්ද ගොබ්බයෝ?? 😂😂 අනේ නිකන් පලයන් යන්න නාමල්",,,,"1596777745211854851",,,,,,,,,"0","0","https://twitter.com/Vishwa34828669/status/1596777745211854851",,,,"2022-07-28T04:50:12.000Z","false","","0","73","3","12","false","1552516700775583746","false","0","","136","Vishwa","3","false",,"https://pbs.twimg.com/profile_images/1552902641025310722/bt-exzQG_normal.jpg","false","Vishwa34828669","532","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:12:34.000Z","5","@RajapaksaNamal What are you doing for education reform &amp; workplace competency skills? What qualifications do you have to work in these areas?",,,,"1596794099553959937",,,,,,,,,"0","0","https://twitter.com/LilankaB/status/1596794099553959937",,,,"2013-02-14T02:33:24.000Z","false","Writer, music lover, archaeology student, tea marketer & blogger :)","0","2783","700","592","false","1177430574","false","2","Colombo, Sri Lanka","101","Lilanka Botejue","700","false","https://pbs.twimg.com/profile_banners/1177430574/1657118225","https://pbs.twimg.com/profile_images/1539646363322818560/LN83Nozm_normal.jpg","false","LilankaB","2220","none","https://t.co/NHhPpqVGdI","false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:20:40.000Z","8","@RajapaksaNamal Hutto meh ahapnko, uba monwa kalath ape meh generation eka innkn Ubata president wenna baha bn. Poddk therum ganinko. Api ubala hithnwa wage modayo nemei meh rate wayasaka minissu wage😂 eka hinda nikn boru drama nodi puka denne nathuwa wadak balagena hitpn booruwa.
TIA",,,,"1596796137461403648",,,,,,,,,"0","0","https://twitter.com/XoxoReshmaa/status/1596796137461403648",,,,"2021-10-20T07:54:17.000Z","false","Future F1 driver🏎","0","74","47","157","false","1450731988738920451","false","0","London, United Kingdom","23","ReshmaaXOXO🇱🇰","47","false","https://pbs.twimg.com/profile_banners/1450731988738920451/1672100578","https://pbs.twimg.com/profile_images/1601214756047691779/rP1HXt59_normal.jpg","false","XoxoReshmaa","278","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:21:52.000Z","2","@RajapaksaNamal Pakaya eka angle wlta photo gnnanm dnnwa gon wessige puthtga",,,,"1596796435995197441",,,,,,,,,"0","0","https://twitter.com/XoxoReshmaa/status/1596796435995197441",,,,"2021-10-20T07:54:17.000Z","false","Future F1 driver🏎","0","74","47","157","false","1450731988738920451","false","0","London, United Kingdom","23","ReshmaaXOXO🇱🇰","47","false","https://pbs.twimg.com/profile_banners/1450731988738920451/1672100578","https://pbs.twimg.com/profile_images/1601214756047691779/rP1HXt59_normal.jpg","false","XoxoReshmaa","278","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:27:22.000Z","6","@RajapaksaNamal Now that we're on the topic of educational reforms will you ask Amila to drop his fake PhD??",,,,"1596797822355263488",,,,,,,,,"0","0","https://twitter.com/confused_bookat/status/1596797822355263488",,,,"2011-07-14T10:11:26.000Z","false","Radiographer. Educator.
                                            


Turning mess into masterpieces - that's my schtick!","0","87245","3301","587","false","335215049","false","16","Dubai, United Arab Emirates","2463","Manal is trying to evade life","3301","false","https://pbs.twimg.com/profile_banners/335215049/1671136754","https://pbs.twimg.com/profile_images/1603490177879531520/pEWITRxb_normal.jpg","false","confused_bookat","30961","regular","https://t.co/oT9HKY2qQz","false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T10:04:59.000Z","2","@RajapaksaNamal So, what exactly is your policy Namal? These are just empty buzzwords arranged into a sentence by your social media assistant. It's obvious that you have no vision or policy. Full of meaningless fluff, like the father. Declare your assets, or please grow some dignity and resign.",,,,"1596807288517722112",,,,,,,,,"0","0","https://twitter.com/desilvaparizeau/status/1596807288517722112",,,,"2009-05-03T15:07:33.000Z","false","Writer","0","159","267","154","false","37431959","false","8","Colombo","53","Shamalee De Silva Parizeau","267","false","https://pbs.twimg.com/profile_banners/37431959/1656513602","https://pbs.twimg.com/profile_images/1120216880105631745/rPqFK8w5_normal.jpg","false","desilvaparizeau","431","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T11:21:31.000Z","8","@RajapaksaNamal Resign, go away, you all should else be in prison, not parliament because you were ministers and stood by descisions and made em which has seen this country bleed to death",,,,"1596826550682685442",,,,,,,,,"0","0","https://twitter.com/Arunalu87/status/1596826550682685442",,,,"2016-03-09T12:35:40.000Z","false","Environmental Conservationist, political reformer and technocrat doing things for change, really fast :)","0","388","133","268","false","707545386957705216","false","2","Sri Lanka","25","Achala Arunalu Meddegama","133","false","https://pbs.twimg.com/profile_banners/707545386957705216/1666485368","https://pbs.twimg.com/profile_images/1572524882524770305/t7iYLmF6_normal.jpg","false","Arunalu87","150","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T12:59:23.000Z","0","@RajapaksaNamal How many times did you do your OL?",,,,"1596851178910146561",,,,,,,,,"1","1","https://twitter.com/Shaz10194/status/1596851178910146561",,,,"2019-05-14T10:18:10.000Z","false","Everything happens for good","0","1027","39","232","false","1128243097173938177","false","0","Sri Lanka","138","Citizen","39","true","https://pbs.twimg.com/profile_banners/1128243097173938177/1580705508","https://pbs.twimg.com/profile_images/1610100330053656576/ODhPwWXs_normal.jpg","false","Shaz10194","2671","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T14:09:11.000Z","2","@RajapaksaNamal Must be super boring!",,,,"1596868742411325440",,,,,,,,,"0","0","https://twitter.com/glenn_ji/status/1596868742411325440",,,,"2016-12-29T03:24:52.000Z","false","","0","217","18","68","false","814311191845609472","false","0","","5","Glenn Jayasekara","18","false",,"https://pbs.twimg.com/profile_images/814531401131245568/pCUEx9Oi_normal.jpg","false","glenn_ji","418","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T14:58:58.000Z","2","@RajapaksaNamal පිස්සු බල්ලො",,,,"1596881272760340480",,,,,,,,,"0","0","https://twitter.com/chanaka_dilruk/status/1596881272760340480",,,,"2022-04-04T06:59:58.000Z","false","💚🇱🇰💚🤍🍀🖕🏻🌈🌍","0","3887","355","706","false","1510874549281337344","false","1","Sri Lanka","628","🏵@.chanaka🏵","355","false","https://pbs.twimg.com/profile_banners/1510874549281337344/1651145079","https://pbs.twimg.com/profile_images/1519637673115152385/aBDZePRQ_normal.jpg","false","chanaka_dilruk","2046","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T15:57:44.000Z","2","@RajapaksaNamal What qualifications do you have to make policies? Why the people doesn’t want to reject them. They ruined the country already, now he is trying to ruin the education as well. Is he working behind some agenda?",,,,"1596896059099590656",,,,,,,,,"0","0","https://twitter.com/mohRiz18/status/1596896059099590656",,,,"2010-06-16T09:36:06.000Z","false","~𝚁𝙴𝙻𝙰𝚇 𝙻𝙸𝙺𝙴 𝙰 𝚂𝙿𝙰𝚁𝙴𝚆𝙷𝙴𝙴𝙻~","0","7425","57","247","false","156217114","false","1","","187","ʍօɦ ʀɨʐ","57","false","https://pbs.twimg.com/profile_banners/156217114/1589218919","https://pbs.twimg.com/profile_images/1548965594615189510/0SKXkSJC_normal.jpg","false","mohRiz18","2290","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T06:45:09.000Z","0","@RajapaksaNamal https://t.co/1CvS5cbmwV",,,,"1596757000725356544","https://pbs.twimg.com/tweet_video_thumb/FijSBa9VIAACuze.jpg","photo",,,,,,,"0","0","https://twitter.com/kavindya_T/status/1596757000725356544",,,,"2014-03-09T07:52:32.000Z","false","Learning Design @StanfordEd | Building playful Social Emotional Learning @KidsTilli 
Prev: @medialab @oxford_anthro @Wellesley","0","22811","14660","3125","true","2380069862","false","46","San Francisco / Sri Lanka","1758","Kavindya Thennakoon","14660","false","https://pbs.twimg.com/profile_banners/2380069862/1671763928","https://pbs.twimg.com/profile_images/1601379204993404928/SMWmLrTO_normal.jpg","false","kavindya_T","15092","none","https://t.co/SmQSnFeEtS","false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T07:07:55.000Z","0","@RajapaksaNamal 4an",,,,"1596762730077487106",,,,,,,,,"0","0","https://twitter.com/kaween39017728/status/1596762730077487106",,,,"2021-01-26T08:09:23.000Z","false","Thaththa","0","7","16","227","false","1353978263958417409","false","0","","0","kaween","16","false","https://pbs.twimg.com/profile_banners/1353978263958417409/1643516172","https://pbs.twimg.com/profile_images/1505140364876861450/EK4F6rNv_normal.jpg","false","kaween39017728","39","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T07:15:34.000Z","0","@RajapaksaNamal Law exams how did you go ?",,,,"1596764655015559169",,,,,,,,,"0","0","https://twitter.com/NarenBartlett/status/1596764655015559169",,,,"2022-05-10T12:30:33.000Z","false","","0","37","3","9","false","1524003916987346945","false","0","","90","Naren BARTLETT","3","false",,"https://pbs.twimg.com/profile_images/1524004066648412160/29Q9KV8V_normal.jpg","false","NarenBartlett","285","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T07:17:33.000Z","0","@RajapaksaNamal https://t.co/Ktd0hmBNWp",,,,"1596765152128270338","https://pbs.twimg.com/tweet_video_thumb/FijZcHuVUAAXRXh.jpg","photo",,,,,,,"0","0","https://twitter.com/Judithdemel/status/1596765152128270338",,,,"2014-10-18T05:15:25.000Z","false","Driven and Curious 👩‍🔬                                         
PhDChemistry➡️PostdocBME➡️IndustryEng

Personal opinions and views","0","48153","1892","1731","true","2861934752","false","8","United States","652","HeyJude","1892","false","https://pbs.twimg.com/profile_banners/2861934752/1665463038","https://pbs.twimg.com/profile_images/1582215869609832448/MR-h7d70_normal.jpg","false","Judithdemel","12079","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:03:32.000Z","0","@RajapaksaNamal 🤣🤣🤣🤣🤣",,,,"1596776724544380928",,,,,,,,,"0","0","https://twitter.com/ChandikaHeshan/status/1596776724544380928",,,,"2021-08-21T16:08:40.000Z","false","","0","151","6","55","false","1429113083184701440","false","0","Sri Lanka","4","Heshan Chandika","6","false","https://pbs.twimg.com/profile_banners/1429113083184701440/1629562394","https://pbs.twimg.com/profile_images/1608906749712416770/nuRLOMgL_normal.jpg","false","ChandikaHeshan","51","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:08:13.000Z","0","@RajapaksaNamal https://t.co/ILATOh1w05",,,,"1596777904196968448","https://pbs.twimg.com/media/FijlBrBagAAv64n.jpg","photo",,,,,,,"0","0","https://twitter.com/NatPeyar/status/1596777904196968448",,,,"2022-08-24T17:33:05.000Z","false","For realz. Against humbugs. Opinions are my own except when the aliens plant them in my head.","0","1060","24","22","false","1562493143416971266","false","0","Kiribath","123","Nat Peyar","24","false","https://pbs.twimg.com/profile_banners/1562493143416971266/1672750823","https://pbs.twimg.com/profile_images/1563021059569647617/3w93xhsx_normal.jpg","false","NatPeyar","823","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:11:31.000Z","0","@RajapaksaNamal Palayan horaaaa",,,,"1596778732173537280",,,,,,,,,"0","0","https://twitter.com/rpmmr71/status/1596778732173537280",,,,"2010-01-09T18:28:10.000Z","false","medical doctor","0","282","30","72","false","103340071","false","0","colombo","18","mahendra rajapaksha","30","false","https://pbs.twimg.com/profile_banners/103340071/1652231407","https://pbs.twimg.com/profile_images/1524195060362801152/GVe5ujEy_normal.jpg","false","rpmmr71","180","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:17:15.000Z","0","@RajapaksaNamal https://t.co/s8YWtMSwmv",,,,"1596780174963802112","https://pbs.twimg.com/tweet_video_thumb/FijnGH5UAAEaU86.jpg","photo",,,,,,,"0","0","https://twitter.com/MininduTG/status/1596780174963802112",,,,"2013-06-16T08:19:51.000Z","false","","0","429","22","148","false","1521617149","false","0","","69","Minna 🍀","22","false","https://pbs.twimg.com/profile_banners/1521617149/1421404762","https://pbs.twimg.com/profile_images/1602355430671675392/amBErVye_normal.jpg","false","MininduTG","572","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:45:21.000Z","0","@RajapaksaNamal 🤢",,,,"1596787247353061377",,,,,,,,,"0","0","https://twitter.com/LakshanPramody/status/1596787247353061377",,,,"2017-05-11T15:38:00.000Z","false","A parliamentary democratic.
I want to advocate for the protection of human rights and fundamental rights. That is my dominant political condition.","0","15116","4878","2327","false","862693278356865025","false","3","colombo","134","Lakshan 🇱🇰","4878","false","https://pbs.twimg.com/profile_banners/862693278356865025/1659722462","https://pbs.twimg.com/profile_images/1548405913530142721/hpEwoYHN_normal.jpg","false","LakshanPramody","14474","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:51:39.000Z","0","@RajapaksaNamal Ponna Kari namal ta pukka denna",,,,"1596788833643040769",,,,,,,,,"0","0","https://twitter.com/shanjazz3/status/1596788833643040769",,,,"2022-02-23T15:18:55.000Z","false","","0","1203","2","11","false","1496504791563784196","false","0","","1","love and hurt","2","false",,"https://pbs.twimg.com/profile_images/1509134468614803458/FXrwNSdJ_normal.jpg","false","shanjazz3","68","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:52:31.000Z","0","@RajapaksaNamal Good. So what are you doing there???",,,,"1596789051235110912",,,,,,,,,"0","0","https://twitter.com/RanolakB2B/status/1596789051235110912",,,,"2021-10-30T00:39:44.000Z","false","Business Consultancies","0","67","5","57","false","1454246383620280322","false","0","London, England","249","Ranolak Business Consultancies","5","false","https://pbs.twimg.com/profile_banners/1454246383620280322/1652053726","https://pbs.twimg.com/profile_images/1454246886211141638/mYnTqXF2_normal.jpg","false","RanolakB2B","325","none","https://t.co/t6HIQpDyEN","false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T08:57:34.000Z","0","@RajapaksaNamal @elonmusk We expect to remove his blue tick. Because he pays our stolen money to keep his blue tick.",,,,"1596790322969083904",,,,,,,,,"0","0","https://twitter.com/its_minhaj_/status/1596790322969083904",,,,"2017-10-04T11:50:46.000Z","false","And whoever puts their trust in Allah, then He 'alone' is sufficient for them.

#Quran 65:3","0","4002","48","89","true","915544722294267905","false","0","Toronto, Ontario","155","مُحَمَّذْ مِنْهَاج 🇱🇰🇵🇸","48","false","https://pbs.twimg.com/profile_banners/915544722294267905/1670634256","https://pbs.twimg.com/profile_images/1605749007472435201/ZUJ7YbqB_normal.jpg","false","its_minhaj_","1225","none","https://t.co/slTYnEFY0Z","false","1356593833","Namal Rajapaksa","RajapaksaNamal","44196397","Elon Musk","elonmusk",,,
"1596549728795123715","2022-11-27T08:59:29.000Z","0","@RajapaksaNamal What changes do we need to the education policy so that people your two brothers can enter the actual workforce?",,,,"1596790803879247872",,,,,,,,,"0","0","https://twitter.com/SajithCooray/status/1596790803879247872",,,,"2022-01-07T21:00:01.000Z","false","I like to say it the way I see it","0","1044","57","85","false","1479558304280027138","false","0","Sri Lanka","70","Sajith Cooray","57","false",,"https://pbs.twimg.com/profile_images/1479558467111342092/njlY3KDp_normal.png","false","SajithCooray","2406","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:05:52.000Z","0","@RajapaksaNamal Someone who cheated on exams discussing about Education..what a joke????",,,,"1596792409329111040",,,,,,,,,"0","0","https://twitter.com/HanzNimesha/status/1596792409329111040",,,,"2019-12-14T12:17:08.000Z","false","","0","41","2","15","false","1205823989643382784","false","0","","3","Nimesha_Hanz","2","false",,"https://pbs.twimg.com/profile_images/1392477474185875463/NmsGf7Lu_normal.jpg","false","HanzNimesha","42","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:16:41.000Z","0","@RajapaksaNamal Remind me if you actually brought about any of these changes when your family was in power. And please check your ministers if they have any proper education if they are to lead by example",,,,"1596795135244701696",,,,,,,,,"0","0","https://twitter.com/AmritaHapu/status/1596795135244701696",,,,"2019-07-12T12:37:24.000Z","false","","0","6041","209","733","true","1149659016953335809","false","0","Sri Lanka","190","Hapu","209","false","https://pbs.twimg.com/profile_banners/1149659016953335809/1563540539","https://pbs.twimg.com/profile_images/1526540211068407808/PN1fOmn__normal.jpg","false","AmritaHapu","2466","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:18:05.000Z","0","@RajapaksaNamal 🤮",,,,"1596795487679524864",,,,,,,,,"0","0","https://twitter.com/Rajee58798178/status/1596795487679524864",,,,"2021-05-18T06:20:45.000Z","true","","0","687","87","207","true","1394538250849579012","false","0","","0","Rajee","87","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","Rajee58798178","78","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:21:03.000Z","0","@RajapaksaNamal Before educate other you should get some proper education first not like the fake law degree",,,,"1596796231506067457",,,,,,,,,"0","0","https://twitter.com/KgGamage/status/1596796231506067457",,,,"2015-03-07T11:09:15.000Z","false","Software Engineer","0","297","45","255","true","3066471979","false","0","Singapore","26","Ruchika Gamage 🇱🇰","45","false","https://pbs.twimg.com/profile_banners/3066471979/1632236595","https://pbs.twimg.com/profile_images/1609412577746124801/Y-UGAimN_normal.jpg","false","KgGamage","708","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:30:15.000Z","1","@RajapaksaNamal උඹ කළා වගේ තනියම කාමරයක් අස්සට වෙලා එක්සෑම් ලියන ක්‍රමයක් හදමු",,,,"1596798545738141696",,,,,,,,,"0","0","https://twitter.com/MiniduRanahansa/status/1596798545738141696",,,,"2010-08-22T11:23:14.000Z","false","","0","2293","45","235","true","181509672","false","0","","15","Minidu Ranahansa","45","false","https://pbs.twimg.com/profile_banners/181509672/1648921061","https://pbs.twimg.com/profile_images/1510310510520315904/4K5_cV6A_normal.jpg","false","MiniduRanahansa","1954","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:39:01.000Z","0","@RajapaksaNamal Only now NR is thinking of educational reforms , these suggested reforms could have been made during the his father's and your uncle's regime. Now the country is Bankrupt, suggest economic reforms if he can.",,,,"1596800754039525377",,,,,,,,,"0","0","https://twitter.com/birdpereira/status/1596800754039525377",,,,"2018-12-04T14:19:26.000Z","true","","0","2645","10","58","false","1069959365527044096","false","0","","5","birdpereira","10","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","birdpereira","2394","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T09:51:28.000Z","1","@RajapaksaNamal https://t.co/USYUjCW1Q8",,,,"1596803885590450176","https://pbs.twimg.com/media/Fij8qhzXwAAVJB9.jpg","photo",,,,,,,"0","0","https://twitter.com/Kaushalya__/status/1596803885590450176",,,,"2014-03-13T01:20:26.000Z","false","Que Sera, Sera | System Engineer @IFS","0","3151","42","171","true","2386070563","false","1","","7","Kaushalya","42","false","https://pbs.twimg.com/profile_banners/2386070563/1437789408","https://pbs.twimg.com/profile_images/1592190635280211968/EAmwyUYj_normal.jpg","false","Kaushalya__","160","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T10:47:33.000Z","1","@RajapaksaNamal Thanks to Ranil, these guys are still in main seats",,,,"1596818002707509248",,,,,,,,,"0","0","https://twitter.com/jinath/status/1596818002707509248",,,,"2007-07-31T16:04:10.000Z","false","#lka Political Enthusiastic, Tech fanatic, Ex Microsoft MVP and Food geek","0","11392","607","444","false","7851042","false","36","Dubai, Colombo ","566","Jinath Premaratne","607","false","https://pbs.twimg.com/profile_banners/7851042/1658684831","https://pbs.twimg.com/profile_images/1609565799768809474/QcVGUB_p_normal.jpg","false","jinath","15859","none","https://t.co/qXVeYpeOi2","false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T10:58:00.000Z","1","@RajapaksaNamal තෝ ඉගෙනගත්ත එකෙක්ද පගෝ. හොරට විභාග ලියපු වේම්සිගපුතා",,,,"1596820631785730048",,,,,,,,,"0","0","https://twitter.com/LaceylonianM/status/1596820631785730048",,,,"2021-07-02T19:10:41.000Z","false","LaCeylonian Music | No Copyright Sounds | The best channel for content creators and youtubers. No copyright music","0","9188","95","328","false","1411039594225836032","false","0","","41","LaCeylonian Music","95","false",,"https://pbs.twimg.com/profile_images/1411039749465378819/W-S0JixC_normal.jpg","false","LaceylonianM","499","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T11:59:06.000Z","1","@RajapaksaNamal Give it some learned man Hora Lawyer",,,,"1596836007537971200",,,,,,,,,"0","0","https://twitter.com/sankadon/status/1596836007537971200",,,,"2010-12-21T11:21:51.000Z","true","🏴🏴🏴🏴 #gohomeGota","0","58073","430","59","false","229050076","false","1","Sri Lanka","4456","ශ්‍රී ලංකාධීශ්වර පද්මවිභූෂණ","430","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","sankadon","59366","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T15:58:44.000Z","4","@RajapaksaNamal Ammoh ammoh 😂
Podi maina still have some hopes to be the president of Sri lanka 🥲😂
Paw bn mu 🌝",,,,"1596896313983238144",,,,,,,,,"0","0","https://twitter.com/JonSnow0000007/status/1596896313983238144",,,,"2022-04-24T18:26:40.000Z","false","Islander🌴🇱🇰 || Coffee || GYM || Graduated ||","0","1049","10","241","false","1518295233976582144","false","0","Colombo,Sri Lanka","8","Jon Snow","10","false","https://pbs.twimg.com/profile_banners/1518295233976582144/1650861227","https://pbs.twimg.com/profile_images/1518448062389272578/ksVG1kcP_normal.jpg","false","JonSnow0000007","342","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T16:18:21.000Z","2","@RajapaksaNamal අප්පොච්චාවේ... හොර උපාධිය ... සොරි සොරි...",,,,"1596901247864700930",,,,,,,,,"0","0","https://twitter.com/thegaffoor/status/1596901247864700930",,,,"2010-04-09T07:50:29.000Z","false","To follow or not to follow, that is your problem.","0","10267","1052","1817","false","131099821","false","24","Thalahena, Sri Lanka","545","අබ්දුල් Gaffoor 🇱🇰","1052","false","https://pbs.twimg.com/profile_banners/131099821/1412783518","https://pbs.twimg.com/profile_images/652494355790348288/XnUSuMn2_normal.jpg","false","thegaffoor","14063","regular",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T16:31:46.000Z","2","@RajapaksaNamal Boru baila nam ithin oya thamai.. kalakkanniya
#GohomeRajapakshe #GiveOurStolenMoneyback","GohomeRajapakshe","GiveOurStolenMoneyback",,"1596904627089600513",,,,,,,,,"0","0","https://twitter.com/amilavspm/status/1596904627089600513",,,,"2011-11-19T09:26:53.000Z","false","","0","1478","182","542","true","416157710","false","1","","17","Thushara Rathnaweera","182","false",,"https://pbs.twimg.com/profile_images/1064755464947195904/eMCxtkWC_normal.jpg","false","amilavspm","10320","regular",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T19:04:39.000Z","1","@RajapaksaNamal What an eloquently written tweet containing no information at all",,,,"1596943101402447873",,,,,,,,,"0","0","https://twitter.com/bevertonrayan/status/1596943101402447873",,,,"2011-10-15T16:21:21.000Z","false","Don't give it to me easy, I like a little challenge
Winning feels better when you take a little damage
|
Strictly Personal Views 👀","0","1904","136","1126","true","391468697","false","2","Colombo, Sri Lanka","650","𝔗𝔥𝔦𝔯𝔱𝔢𝔢𝔫","136","false","https://pbs.twimg.com/profile_banners/391468697/1648978610","https://pbs.twimg.com/profile_images/1526475884492107776/Kx45ViyJ_normal.jpg","false","bevertonrayan","2582","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
"1596549728795123715","2022-11-27T19:08:10.000Z","2","@RajapaksaNamal ""Our educational policies has failed to meet social needs. Instead people entering the workforce, have less favourable prospects and ended up in politics and Government jobs."" Converting the 225 and 1.4M into a skilled workforce of some sort would be a good start🤔.",,,,"1596943987142631425",,,,,,,,,"1","0","https://twitter.com/PGMEL99/status/1596943987142631425",,,,"2017-01-15T20:43:55.000Z","false","A Sinhalese Hindu/Muslim and a Tamil Buddhist/Christian. My opinions, my religion and my ideology are personal.","0","450","330","281","false","820733274423103489","false","1","","35","PG","330","true","https://pbs.twimg.com/profile_banners/820733274423103489/1651093635","https://pbs.twimg.com/profile_images/1522802691671420928/rO5xT9up_normal.jpg","false","PGMEL99","1710","none",,"false","1356593833","Namal Rajapaksa","RajapaksaNamal",,,,,,
