"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name"
"1542912531492048897","2022-07-02T02:36:39.000Z","0","@GotabayaR Solutions simple, you leave office",,,,,,,,,"1543061058792865793",,,,,"0","0","https://twitter.com/AffiSwag/status/1543061058792865793",,,,"2015-01-05T04:54:06.000Z","false","","0","56","13","43","true","2959170992","false","0","","1","Hakeem","13","false","https://pbs.twimg.com/profile_banners/2959170992/1439096125","https://pbs.twimg.com/profile_images/1138110997430964224/iAEEm7Ox_normal.jpg","false","AffiSwag","83","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T16:40:30.000Z","0","@GotabayaR I have given an offer as an assistant to Sri Lankan Government. Went through with few hierarchy personals. I believe it didn't reach at you as they were too smart with NO SOLUTIONS for the current situation. Were those  government officials purposely doing it?",,,,,,,,,"1543273417843286016",,,,,"2","0","https://twitter.com/DBuddhi/status/1543273417843286016",,,,"2013-12-22T08:55:23.000Z","false","Still climbing up the corporate ladder...","0","41","52","236","false","2257484371","false","0","Singapore","35","Buddhi Chandana","52","false","https://pbs.twimg.com/profile_banners/2257484371/1584840884","https://pbs.twimg.com/profile_images/1571195861849509888/yZvAJlgf_normal.jpg","false","DBuddhi","238","none","https://t.co/HZiLwB6xwa","false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T18:04:25.000Z","2","@GotabayaR your wiring system getting worse the more you having successful and extensive meetings.
ඒ නිසා අයින් වෙලා ගෙදර පල ඔය රස්සාව ළමයෙකුට දීල. #GoHomeGota2022","GoHomeGota2022",,,,,,,,"1543294538835304448",,,,,"0","3","https://twitter.com/ZaharanMohamed1/status/1543294538835304448",,,,"2017-09-07T14:23:34.000Z","false","Sports enthusiast, Political activist, Views and endorsement are my personal opinion.","0","2871","44","303","true","905798702668935168","false","0","Sri Lanka","17","ZM","44","false",,"https://pbs.twimg.com/profile_images/1544039967952740352/-h7GYGST_normal.jpg","false","ZaharanMohamed1","1609","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-03T01:43:52.000Z","4","@GotabayaR Question is @GotabayaR
1) Did u understnd anything that was discussed?
2)Did u ask pertinent questions?
3)Why didn't u discuss things before everything went down he drain.
4) Are u now humble enough to take direction from experts cause ur definitely not an expert.
Answers?",,,,,,,,,"1543410161074651137",,,,,"0","0","https://twitter.com/NilankaMartinus/status/1543410161074651137",,,,"2022-04-04T09:18:01.000Z","false","Realistic, Positive, Empathetic & Socially Driven Entrepreneur","0","21","5","75","false","1510909468175126530","false","1","Global","0","Nilanka Martinus","5","false",,"https://pbs.twimg.com/profile_images/1510909546965135361/GwD4kfqw_normal.jpg","false","NilankaMartinus","47","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,
"1542912531492048897","2022-07-03T05:36:37.000Z","3","@GotabayaR Dear Mr.Failed one please note many international Organizations who are willing to help SL do not wish to move forward because they don't have the Confidence in you and your govt. Please step down, enough is enough. #GoHomeGota Let the Funds flow in.","GoHomeGota",,,,,,,,"1543468737700827136",,,,,"0","4","https://twitter.com/AhmadLagaa/status/1543468737700827136",,,,"2013-04-16T17:24:05.000Z","false","Peace be upon all the creations of the Almighty.","0","152","139","394","false","1357427515","false","1","Sri Lanka","28","Ahamed Ikhlass","139","false","https://pbs.twimg.com/profile_banners/1357427515/1504168295","https://pbs.twimg.com/profile_images/823427478953656320/gjwtX-cN_normal.jpg","false","AhmadLagaa","482","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-03T07:09:56.000Z","0","@GotabayaR There is no any future for us if u are there 
#GoHomeGota","GoHomeGota",,,,,,,,"1543492219960643585",,,,,"0","4","https://twitter.com/Aaalam_N/status/1543492219960643585",,,,"2015-02-21T06:56:33.000Z","false","thaaa ... paathukalam .....","0","19589","670","542","true","3034129448","false","2","el-dorado","1865","Aalam","670","false","https://pbs.twimg.com/profile_banners/3034129448/1663270153","https://pbs.twimg.com/profile_images/1570494964374843392/npsk6sFD_normal.jpg","false","Aaalam_N","9019","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-04T07:34:51.000Z","1","@GotabayaR Please for the name of other Sri Lankans step down, you have done enough for the country. We do not want more than this. Enough is enough",,,,,,,,,"1543860875941101573",,,,,"0","0","https://twitter.com/amilamadawa1/status/1543860875941101573",,,,"2013-10-10T21:24:43.000Z","false","","0","4922","49","248","true","1952650802","false","1","","3","Amila","49","false",,"https://pbs.twimg.com/profile_images/1268849845328109568/MVPhta0P_normal.jpg","false","amilamadawa1","468","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-04T15:01:06.000Z","1","@GotabayaR First thing you wanna do to overcome challenges returning our more than 10 billions 💰 money your family stolen from srilanka",,,,,,,,,"1543973179399487489",,,,,"0","0","https://twitter.com/MLYuhan1/status/1543973179399487489",,,,"2022-06-16T16:41:01.000Z","false","","0","12","0","13","false","1537475265588338688","false","0","","0","M.L. Yuhan","0","false",,"https://pbs.twimg.com/profile_images/1537475343078006785/-XPBr_eW_normal.png","false","MLYuhan1","4","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-04T15:04:42.000Z","1","@GotabayaR https://t.co/cUdfZTbNmG",,,,,,,,,"1543974087407480832","https://pbs.twimg.com/media/FW1MP8tXgAIBzMO.jpg","photo",,,"0","0","https://twitter.com/ShanthaMadawal1/status/1543974087407480832",,,,"2022-06-13T06:05:27.000Z","false","","0","66","1","21","false","1536228141852954624","false","0","","110","Shantha Madawala","1","false",,"https://pbs.twimg.com/profile_images/1536228369624604672/9TrFWSDN_normal.jpg","false","ShanthaMadawal1","237","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-05T07:55:31.000Z","1","@GotabayaR Stop trying to BS the people the IMF needs structural reforms ie no more theiving or m..Ron's in government didn't u get the memo #lka #SriLanka @RW_UNP #GotaGoGama","lka","SriLanka","GotaGoGama",,,,,,"1544228466358616064",,,,,"0","4","https://twitter.com/ThiruRama1/status/1544228466358616064",,,,"2022-05-09T23:18:05.000Z","false","all-round nutcase, follows politics, a good single malt whiskey is the solution to the world's problems","0","2507","17","46","false","1523804428058656768","false","1","Sydney","34","ThiruR","17","false",,"https://pbs.twimg.com/profile_images/1523804529556586496/h1e3_H7o_normal.png","false","ThiruRama1","3476","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR","2913830408","Ranil Wickremesinghe","RW_UNP",,,,,,,,,,,,
"1542912531492048897","2022-07-01T17:12:46.000Z","1","@GotabayaR better you stay away , why no other country or IMF help because of Rajapaksha”s corruption and let others involved in corruption.",,,,,,,,,"1542919153685708800",,,,,"0","0","https://twitter.com/ReshanShanaka/status/1542919153685708800",,,,"2021-10-11T12:35:43.000Z","false","Open to discuss philosophy","0","41","1","76","false","1447541361507512321","false","0","","2","shanaka reshan Kaluthanthri","1","false",,"https://pbs.twimg.com/profile_images/1538940881876570112/uSNOGtKU_normal.jpg","false","ReshanShanaka","103","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-01T17:24:43.000Z","3","@GotabayaR You don't seem to have the intelligence to understand how ""tea kade"" works, let alone how IMF funding program works. Maybe the US government needs to look at yours and Basil's tax returns in order to confiscate assets for money laundering. https://t.co/1f6dlDRWOC",,,,,,,,,"1542922158774505472","https://pbs.twimg.com/media/FWmPhUKXkAAuiwR.jpg","photo",,,"0","0","https://twitter.com/Knuwank/status/1542922158774505472",,,,"2022-01-11T02:13:18.000Z","false","Death is not the greatest loss in life. The greatest loss is what dies inside while still alive. Never surrender.","0","244","0","23","false","1480724329461604358","false","0","","110","KnK","0","false",,"https://pbs.twimg.com/profile_images/1506917371553857537/4bSj4eAf_normal.jpg","false","Knuwank","211","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-01T17:53:25.000Z","7","@GotabayaR Was one of the suggestions that you resign immediately?

In fact that should be at the top of a very short list of one.

#GotaGoHome2022","GotaGoHome2022",,,,,,,,"1542929382901153792",,,,,"1","11","https://twitter.com/chami9539/status/1542929382901153792",,,,"2009-05-22T06:01:53.000Z","false","Concerned citizen. We all have to live here. Also #YNWA","0","12823","1146","1408","false","41764145","false","10","Sri Lanka","435","Chaminda Dias","1146","false","https://pbs.twimg.com/profile_banners/41764145/1534647468","https://pbs.twimg.com/profile_images/1610218270883459074/EGtXtyuT_normal.jpg","false","chami9539","2917","none","https://t.co/gmg67Ta0Q4","false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-01T17:54:10.000Z","1","@GotabayaR all fake , you have no intention to end up crisis and bring prosperity to common people of Sri Lanka , But protect your family , siblings, thugs and corrupt. very well done Mr President @GotabayaR",,,,,,,,,"1542929570550071297",,,,,"0","0","https://twitter.com/sr25583/status/1542929570550071297",,,,"2012-04-19T16:43:51.000Z","false","MUA, PHOTOGRAPHER, ADMIN","0","42","2","71","false","557860880","false","0","Colombo, Sri Lanka ","4","Sudheera Wijayarathne","2","false","https://pbs.twimg.com/profile_banners/557860880/1624771926","https://pbs.twimg.com/profile_images/1409021670694682632/-DKHRQ-0_normal.jpg","false","sr25583","29","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,
"1542912531492048897","2022-07-01T17:55:30.000Z","2","@GotabayaR The challenge and the obstacle we Sri Lankans facing is you Mr. President. Pls resign and handover to someone who is capable. Rajapaksa, the corrupted family must go away from politics.",,,,,,,,,"1542929904781537280",,,,,"0","0","https://twitter.com/fniroshan_r/status/1542929904781537280",,,,"2015-01-09T16:04:36.000Z","false","","0","2305","21","160","false","2969689231","false","0","Colombo","15","Niroshan R F","21","false",,"https://pbs.twimg.com/profile_images/1537442452071542785/Pz3sEHBt_normal.jpg","false","fniroshan_r","204","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-01T18:06:58.000Z","2","@GotabayaR You and your family need to leave this island that’s the best possible this you can do us.. enough is enough your failed… #GoHomeGota2022","GoHomeGota2022",,,,,,,,"1542932790101938176",,,,,"0","4","https://twitter.com/WazeerKhan/status/1542932790101938176",,,,"2010-06-14T06:14:08.000Z","false","Srilankan.. and proud to be..","0","119","15","74","false","155466226","false","1","Sri Lanka","2","Wazeer Khan","15","false",,"https://pbs.twimg.com/profile_images/1352255721820176388/AmfYSJv-_normal.jpg","false","WazeerKhan","71","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
