conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,id,media/0/media_url,media/0/type,reply_count,retweet_count,url,user/created_at,user/default_profile_image,user/description,user/fast_followers_count,user/favourites_count,user/followers_count,user/friends_count,user/has_custom_timelines,user/id_str,user/is_translator,user/listed_count,user/location,user/media_count,user/name,user/normal_followers_count,user/possibly_sensitive,user/profile_banner_url,user/profile_image_url_https,user/protected,user/screen_name,user/statuses_count,user/translator_type,user/url,user/verified,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name
1604386026759127040,2022-12-18T11:55:36.000Z,0,"@nanayakkara77 Despite all your trumpet beats, our foreign reserve is rapidly declining.",,,1604445272607555584,,,0,0,https://twitter.com/Newbie93745974/status/1604445272607555584,2018-05-02T03:17:44.000Z,true,Passion for all sports,0,1690,52,72,true,991517063792312321,false,0,Sri Lanka,1,Badrud,52,false,https://pbs.twimg.com/profile_banners/991517063792312321/1614786167,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,false,Newbie93745974,196,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:05:33.000Z,9,"@nanayakkara77 If taking credits was a game, you would be the World Champion.",,,1604447774614888448,,,0,0,https://twitter.com/DrChandanaWick/status/1604447774614888448,2022-01-04T13:17:30.000Z,false,"Doctor, cricket lover, proud Sri Lankan, views are personal.",0,2808,100,109,false,1478354830359863297,false,0,,112,Dr Chandana Wickaramasinghe,100,false,,https://pbs.twimg.com/profile_images/1577275400488902657/nQbYTXgO_normal.jpg,false,DrChandanaWick,1657,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:07:03.000Z,0,"@nanayakkara77 Is it proud?
OMG",,,1604448150953017345,,,0,0,https://twitter.com/al_thavam/status/1604448150953017345,2020-05-09T04:01:16.000Z,false,A proud srilankan Slmc youth Affairs director .,0,627,432,797,true,1258970200810024960,false,1,"Ampara,srilanka",182,AL Thavam,432,false,https://pbs.twimg.com/profile_banners/1258970200810024960/1615548749,https://pbs.twimg.com/profile_images/1417687826221735940/5Fu1LQMd_normal.jpg,false,al_thavam,1247,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:25:03.000Z,9,"@nanayakkara77 This is not positive news, no matter which way you spin it.",,,1604452681271062528,,,0,0,https://twitter.com/DhariDaluwatte/status/1604452681271062528,2014-06-02T08:16:41.000Z,false,Lawyer with an interest in political affairs. Tweets are my own. Retweets and likes are not endorsements.,0,25554,872,77,true,2541026641,false,23,Colombo,99,Dharini Daluwatte,872,false,https://pbs.twimg.com/profile_banners/2541026641/1626277133,https://pbs.twimg.com/profile_images/1510103253593194497/3rE4toUj_normal.jpg,false,DhariDaluwatte,17725,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:26:04.000Z,0,@nanayakkara77 Wait for the numbers to talk in 2 months.,,,1604452938146947072,,,0,0,https://twitter.com/SabriWahid15/status/1604452938146947072,2022-05-10T10:59:24.000Z,true,,0,2,2,19,true,1523980950694100992,false,0,,14,Sabri Wahid,2,false,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,false,SabriWahid15,710,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:47:24.000Z,1,@nanayakkara77 Pathetic!!! Nothing to be proud about. Such a disgrace!!!,,,1604458308806774785,,,0,0,https://twitter.com/r_evarts/status/1604458308806774785,2009-05-13T12:41:37.000Z,false,Digital marketer & wildlife photographer.,0,47806,447,336,false,39741635,false,1,Sri Lanka,846,Evarts,447,false,https://pbs.twimg.com/profile_banners/39741635/1589712205,https://pbs.twimg.com/profile_images/1027897345944432640/MDioLwyv_normal.jpg,false,r_evarts,15085,none,https://t.co/kzbR1R6szV,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:55:06.000Z,1,@nanayakkara77 MPs and Cabinet Ministers should set an example and do the same.,,,1604460243811196929,,,0,0,https://twitter.com/Namzg/status/1604460243811196929,2012-11-19T18:22:54.000Z,false,"Chartered IT Engineer; Cloud Specialist @IFS, Husband and Father. Opinions are my own.",0,223,59,247,false,958102369,false,3,Sri Lanka,8,Namini Gunasena,59,false,https://pbs.twimg.com/profile_banners/958102369/1625223083,https://pbs.twimg.com/profile_images/1410914201883725827/sluDy1y-_normal.jpg,false,Namzg,212,none,https://t.co/R9Mghttd16,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T12:59:25.000Z,0,@nanayakkara77 When skills are away sticks will dance,,,1604461332237287424,,,0,0,https://twitter.com/akalinga/status/1604461332237287424,2009-07-06T06:06:17.000Z,false,"Sri Lankan|| IT Professional || System Designer  || Project Mgr || Traveler || Motivator || Event Planner || Creative Designer
#SriLankan#Pathana
#SriLanka
#LKA",0,4888,129,347,true,54133308,false,1,"KL, Malaysia",162,Asitha Kalinga,129,false,https://pbs.twimg.com/profile_banners/54133308/1653620573,https://pbs.twimg.com/profile_images/489965096114724864/qWb-QvzG_normal.jpeg,false,akalinga,1619,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T13:00:16.000Z,0,@nanayakkara77,,,1604461543969918976,,,0,0,https://twitter.com/siyas51843967/status/1604461543969918976,2019-06-06T17:50:27.000Z,false,,0,688,8,154,true,1136691837891227648,false,0,"Dubai, United Arab Emirates",10,siyas,8,false,,https://pbs.twimg.com/profile_images/1430094529542172676/IBJJUYeD_normal.jpg,false,siyas51843967,118,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T13:02:56.000Z,40,"@nanayakkara77 These are not  MIGRANT WORKERS.......
Its the very cream of the extremely crucial industries we are losing in draws-from  Apparel/ IT/ Plantations etc. 
Would be extremely difficult talent to replace even by the mid term.",,,1604462214659723267,,,2,6,https://twitter.com/kelums/status/1604462214659723267,2009-07-20T02:42:54.000Z,false,"Teacher, laws and else.
I stand by my views, until disproved.",0,55699,2277,1101,true,58367031,false,29,srilanka,1122,Kelum Samarasena,2277,false,https://pbs.twimg.com/profile_banners/58367031/1390243698,https://pbs.twimg.com/profile_images/428709311758340096/vKDuCrFb_normal.jpeg,false,kelums,20205,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
